external_id,level,category,intensity,title,text,required_items,item_mode,timer_seconds,risk_tags,avoid_if_tags,collection,review_status,is_enabled,aftercare_required,pose_family,pose_difficulty,space_required,body_load,notes
pose_ks_012,3,pose,medium,Руки над головой,"Исходное положение: принимающий партнер ложится на спину и сам кладет руки над головой на подушку; руки не удерживают и не фиксируют.

Назначение: Принимающая лежит с руками на подушке над головой; второй партнер располагается между ее ног и делает куннилингус, лаская вульву и клитор. Руки не удерживаются.

Действие: Принимающая лежит с руками на подушке над головой; второй партнер располагается между ее ног и делает куннилингус, лаская вульву и клитор. Руки не удерживаются. Активный остается между ног принимающей и 30 секунд делает куннилингус, лаская языком наружную часть вульвы и клитор. Принимающая свободно меняет положение рук и управляет темпом словами «медленнее», «так же», «пауза» и «стоп». Продолжайте только это действие до сигнала таймера.

Завершение: через 30 секунд или по просьбе принимающий возвращает руки вдоль тела.",,none,30,,,kamasutra_inspired_poses,approved,1,0,hands,medium,bed,medium,reviewed self-contained context
pose_ks_013,3,pose,medium,На боку лицом друг к другу,"Исходное положение: оба ложатся на бок лицом друг к другу, головы поддержаны подушками, ноги расположены свободно.

Назначение: Основное действие — вагинальное проникновение лежа на боку лицом друг к другу. Принимающая задает глубину, дистанцию и скорость словами.

Действие: Основное действие — вагинальное проникновение лежа на боку лицом друг к другу. Принимающая задает глубину, дистанцию и скорость словами. один партнер обнимает другого за талию, а принимающий словами задает расстояние и темп. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру разомкните объятие и выпрямите ноги.",,none,180,,,kamasutra_inspired_poses,approved,1,0,side,easy,bed,low,reviewed self-contained context
pose_ks_014,3,pose,medium,Смена темпа,"Исходное положение: принимающая ложится на спину в центре кровати, активный располагается между ее ног с опорой на руки и колени; используется только миссионерская поза

Назначение: Используйте миссионерскую позу для вагинального проникновения; положение тела не меняется, а движение идет только заданными ниже отрезками.

Действие: Используйте миссионерскую позу для вагинального проникновения; положение тела не меняется, а движение идет только заданными ниже отрезками. чередуйте 30 секунд медленного вагинального проникновения и 10 секунд полной остановки; после каждой паузы принимающая отвечает «продолжить» или «стоп». Продолжайте только это действие до сигнала таймера.

Завершение: последний сигнал таймера означает полную остановку.",,none,180,,,kamasutra_inspired_poses,approved,1,0,tempo,medium,bed,medium,reviewed self-contained context
pose_ks_015,3,pose,hard,Строгий темп,"Исходное положение: принимающая ложится на спину в центре кровати, активный располагается между ее ног с опорой на руки и колени, не перенося вес на ее тело

Назначение: Принимающая лежит на спине; ведущий между ее ног выполняет вагинальное проникновение. Принимающая заранее задает максимальную глубину и диапазон скорости.

Действие: Принимающая лежит на спине; ведущий между ее ног выполняет вагинальное проникновение. Принимающая заранее задает максимальную глубину и диапазон скорости. принимающая называет диапазон «медленно — умеренно», активный меняет скорость только внутри него и делает две полные паузы по десять секунд. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру ведущий отстраняется.",,none,180,,,kamasutra_inspired_poses,approved,1,1,control,medium,bed,medium,reviewed self-contained context
pose_ks_016,3,pose,hard,Запрет на движение,"Исходное положение: принимающая ложится на спину в миссионерской позе, стопы ставит на кровать, активный располагается между ее ног с опорой на руки и колени

Назначение: Принимающая лежит на спине в миссионерской позе во время вагинального проникновения и добровольно сохраняет положение только указанными короткими отрезками; ее не удерживают.

Действие: Принимающая лежит на спине в миссионерской позе во время вагинального проникновения и добровольно сохраняет положение только указанными короткими отрезками; ее не удерживают. принимающая добровольно сохраняет положение во время вагинального проникновения 20 секунд, затем активный полностью останавливается и спрашивает «повторить или лечь на бок?»; ее тело ничем не удерживается. Продолжайте только это действие до сигнала таймера.

Завершение: выполните не более трех отрезков и полностью расслабьте позу.",,none,90,,,kamasutra_inspired_poses,approved,1,1,stillness,medium,bed,medium,reviewed self-contained context
pose_ks_017,3,pose,hard,Без рук,"Исходное положение: принимающая ложится на спину в центре кровати и кладет руки вдоль тела, активный ложится или становится на колени между ее ног для куннилингуса

Назначение: Принимающая лежит на спине во время куннилингуса и сама выбирает положение рук. Активный ласкает языком наружную часть вульвы и клитор; руки не фиксируются.

Действие: Принимающая лежит на спине во время куннилингуса и сама выбирает положение рук. Активный ласкает языком наружную часть вульвы и клитор; руки не фиксируются. активный делает куннилингус отрезками по 30 секунд; после каждого принимающая свободно меняет положение рук и отвечает «продолжить», «медленнее» или «стоп». Продолжайте только это действие до сигнала таймера.

Завершение: после трех отрезков или по таймеру верните руки в свободное положение.",,none,90,,,kamasutra_inspired_poses,approved,1,1,hands,medium,bed,medium,reviewed self-contained context
pose_ks_018,3,pose,hard,Команды и паузы,"Исходное положение: оба садятся лицом друг к другу на кровати на расстоянии вытянутой руки; ноги расположены свободно, партнеры не удерживают друг друга

Назначение: В этой карточке выполняются только команды положения тела и дистанции. Поцелуи, стимуляция гениталий и проникновение не являются частью карточки.

Действие: В этой карточке выполняются только команды положения тела и дистанции. Поцелуи, стимуляция гениталий и проникновение не являются частью карточки. ведущий использует по порядку команды «один шаг ближе», «повернись лицом ко мне» и «пауза»; принимающий выполняет каждую только после собственного ответа «да».

Завершение: после выполнения снимите роли и сядьте рядом.",,none,,,,kamasutra_inspired_poses,approved,1,1,control,hard,any,medium,reviewed self-contained context
pose_ks_019,4,pose,light,Ритуал разрешения,"Исходное положение: сядьте лицом друг к другу на расстоянии вытянутой руки.

Назначение: Выполните только три пункта: один шаг ближе, прикосновение к кисти и объятие на десять секунд. Каждый пункт начинается после отдельного вопроса «можно?».

Действие: Выполните только три пункта: один шаг ближе, прикосновение к кисти и объятие на десять секунд. Каждый пункт начинается после отдельного вопроса «можно?». перед каждым приближением, прикосновением к кисти или объятием партнер называет действие и спрашивает «можно?».

Завершение: после трех согласованных действий или после выполнения вернитесь на исходное расстояние.",,none,,,,kamasutra_inspired_poses,approved,1,1,protocol,medium,any,low,reviewed self-contained context
pose_ks_020,4,pose,light,Сенсорная повязка,"Исходное положение: принимающий ложится на спину в центре кровати, надевает повязку, которую можно снять одним движением; ведущий садится рядом со стороны его ведущей руки

Назначение: Принимающий заранее выбирает три участка: кисти, плечи и внутренняя сторона бедер. Второй касается каждого участка по 20 секунд и перед переходом заново спрашивает разрешение.

Действие: Принимающий заранее выбирает три участка: кисти, плечи и внутренняя сторона бедер. Второй касается каждого участка по 20 секунд и перед переходом заново спрашивает разрешение. ведущий по 20 секунд касается кистей, плеч и внутренней стороны бедер принимающего именно в этом порядке; перед каждым участком называет его и ждет «да». Продолжайте только это действие до сигнала таймера.

Завершение: через минуту или по слову «пауза» снимите повязку.",blindfold,required,60,,,kamasutra_inspired_poses,approved,1,1,sensory,easy,bed,low,reviewed self-contained context
pose_ks_021,4,pose,medium,Протокол тишины,"Исходное положение: сядьте рядом или лицом друг к другу так, чтобы оба могли свободно двигаться.

Назначение: Без слов выполните три пункта: один шаг ближе, положить ладони друг другу на плечи, один поцелуй в губы. Перед каждым пунктом используйте согласованные жесты.

Действие: Без слов выполните три пункта: один шаг ближе, положить ладони друг другу на плечи, один поцелуй в губы. Перед каждым пунктом используйте согласованные жесты. до начала согласуйте жесты «да», «медленнее», «пауза» и «стоп»; ведущий предлагает только смену дистанции или положения рук.

Завершение: при неясном жесте или после выполнения полностью остановитесь и вернитесь к речи.",,none,,,,kamasutra_inspired_poses,approved,1,1,protocol,medium,any,low,reviewed self-contained context
pose_ks_022,4,pose,medium,Роль и правила,"Исходное положение: принимающий ложится на спину в центре кровати с руками вдоль тела, ведущий садится рядом со стороны его ведущей руки

Назначение: В выбранной позе выполняется ручная стимуляция гениталий. Ведущий следит только за тремя выбранными правилами, принимающий свободно меняет положение тела.

Действие: В выбранной позе выполняется ручная стимуляция гениталий. Ведущий следит только за тремя выбранными правилами, принимающий свободно меняет положение тела. ведущий выполняет ручную стимуляцию гениталий и соблюдает три правила: ждать «да» до начала, говорить только «быстрее?», «медленнее?» и «пауза», полностью останавливаться каждые 30 секунд. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру все правила автоматически отменяются.",,none,180,,,kamasutra_inspired_poses,approved,1,1,role,medium,any,low,reviewed self-contained context
pose_ks_023,4,pose,hard,Строгая сцена контроля,"Исходное положение: принимающий ложится на спину в центре кровати с руками вдоль тела, ведущий садится рядом и сохраняет собственную опору

Назначение: В выбранной позе выполняется ручная стимуляция гениталий. Команды выбираются только из списка «продолжай», «медленнее», «пауза», «руки вдоль тела».

Действие: В выбранной позе выполняется ручная стимуляция гениталий. Команды выбираются только из списка «продолжай», «медленнее», «пауза», «руки вдоль тела». ведущий выполняет ручную стимуляцию и использует только команды «продолжай», «медленнее» и «пауза»; после каждой команды ждет ответ принимающего. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру скажите «роль завершена» и разомкните контакт.",,none,180,,,kamasutra_inspired_poses,approved,1,1,control,hard,any,medium,reviewed self-contained context
pose_ks_024,4,pose,hard,Испытание выдержки,"Исходное положение: принимающий становится на колени на мягкой поверхности с опорой руками на кровать или подушку; спина и колени должны быть без боли.

Назначение: Положение на коленях используется только как упражнение на позу; поцелуи, стимуляция гениталий, проникновение и удерживание не выполняются.

Действие: Положение на коленях используется только как упражнение на позу; поцелуи, стимуляция гениталий, проникновение и удерживание не выполняются. сохраняйте положение отрезками по 20 секунд, после каждого отрезка выпрямляйтесь и решайте, повторять ли его. Продолжайте только это действие до сигнала таймера.

Завершение: не более трех отрезков, затем сядьте или лягте удобно.",,none,90,,,kamasutra_inspired_poses,approved,1,1,endurance,hard,bed,medium,reviewed self-contained context
pose_ks_025,2,pose,light,Бабочка,"Исходное положение: принимающая ложится на спину у устойчивого края кровати, сгибает колени и ставит стопы на пол; активный становится на колени на мягкий коврик между ее ног

Назначение: Принимающая лежит у края кровати, активный располагается между ее ног и одну минуту делает куннилингус, лаская языком наружную часть вульвы и клитор. Проникновение пальцами или пенисом не выполняется.

Действие: Принимающая лежит у края кровати, активный располагается между ее ног и одну минуту делает куннилингус, лаская языком наружную часть вульвы и клитор. Проникновение пальцами или пенисом не выполняется. активный делает куннилингус одну минуту, лаская языком наружную часть вульвы и клитор; принимающая задает темп словами «медленнее», «так же», «пауза» и «стоп». Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру второй отходит, лежащий выпрямляет ноги и перемещается к центру.",pillow,required,60,,,kamasutra_inspired_poses,approved,1,0,edge,medium,bed,low,reviewed self-contained context
pose_ks_026,2,pose,light,Половина лотоса,"Исходное положение: один партнер садится, вытянув одну ногу и согнув вторую, второй садится к нему лицом между ног или на бедро с собственной опорой.

Назначение: Партнеры делают пять поцелуев в губы, затем сидящий снаружи по 30 секунд целует боковую поверхность шеи и верх груди партнера. Проникновение не выполняется.

Действие: Партнеры делают пять поцелуев в губы, затем сидящий снаружи по 30 секунд целует боковую поверхность шеи и верх груди партнера. Проникновение не выполняется. обнимитесь за плечи или талию и сохраняйте медленный темп. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру второй переносит вес на кровать, оба выпрямляют ноги.",,none,90,,,kamasutra_inspired_poses,approved,1,0,seated,easy,bed,low,reviewed self-contained context
pose_ks_027,3,pose,light,Переплетенные ноги,"Исходное положение: оба ложатся на бок лицом друг к другу и удобно переплетают только голени, не давя коленями на суставы.

Назначение: Партнеры трутся гениталиями друг о друга через белье либо без него после отдельного согласия; проникновение не выполняется. Партнер сверху задает угол движением таза.

Действие: Партнеры трутся гениталиями друг о друга через белье либо без него после отдельного согласия; проникновение не выполняется. Партнер сверху задает угол движением таза. верхнюю часть тела оставьте свободной, движения выполняйте медленно и останавливайтесь перед сменой угла. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру разомкните ноги и проверьте комфорт коленей.",,none,180,,,kamasutra_inspired_poses,approved,1,0,side,medium,bed,medium,reviewed self-contained context
pose_ks_028,3,pose,light,Поворот на бок,"Исходное положение: начните лежа лицом друг к другу; первый партнер остается на боку, второй медленно поворачивается в ту же сторону и располагается сзади.

Назначение: После поворота в позу «ложки» выполняется вагинальное проникновение. Принимающая партнерша впереди задает глубину и скорость словами «мельче», «медленнее» и «стоп».

Действие: После поворота в позу «ложки» выполняется вагинальное проникновение. Принимающая партнерша впереди задает глубину и скорость словами «мельче», «медленнее» и «стоп». после поворота заново согласуйте дистанцию и темп. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру разомкните контакт и лягте свободно.",,none,180,,,kamasutra_inspired_poses,approved,1,0,side,easy,bed,low,reviewed self-contained context
pose_ks_029,3,pose,medium,На коленях с опорой,"Исходное положение: принимающий становится на колени на кровати и опирается руками на матрас или подушку; второй располагается сзади на коленях.

Назначение: Основное действие — вагинальное проникновение сзади. Принимающая задает глубину и скорость, активный не давит на спину и не удерживает таз.

Действие: Основное действие — вагинальное проникновение сзади. Принимающая задает глубину и скорость, активный не давит на спину и не удерживает таз. принимающий задает темп, а второй не переносит вес на его спину. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру оба садятся на пятки или ложатся на бок.",,none,180,,,kamasutra_inspired_poses,approved,1,0,support,medium,bed,medium,reviewed self-contained context
pose_ks_030,3,pose,medium,Ножницы,"Исходное положение: оба ложатся на бок под углом друг к другу так, чтобы корпуса образовали букву V, а ноги располагались между ног партнера без давления на бедра.

Назначение: Партнеры располагают гениталии напротив друг друга и выполняют взаимную ручную стимуляцию; проникновение не выполняется. Каждый управляет рукой партнера словами.

Действие: Партнеры располагают гениталии напротив друг друга и выполняют взаимную ручную стимуляцию; проникновение не выполняется. Каждый управляет рукой партнера словами. найдите устойчивый угол до начала движения и сохраняйте медленный темп. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру разомкните ноги и лягте параллельно.",,none,180,,,kamasutra_inspired_poses,approved,1,0,side,medium,bed,medium,reviewed self-contained context
pose_ks_031,3,pose,medium,Высокая подушка,"Исходное положение: принимающая ложится на спину, под таз кладется одна высокая устойчивая подушка, активный располагается между ее ног с опорой на колени и руки

Назначение: Основное действие — вагинальное проникновение в миссионерской позе с высокой подушкой под тазом. Принимающая задает угол и глубину.

Действие: Основное действие — вагинальное проникновение в миссионерской позе с высокой подушкой под тазом. Принимающая задает угол и глубину. После проверки поясницы и шеи активный начинает вагинальное проникновение в медленном темпе. Принимающая задает угол и глубину словами «чуть выше», «чуть ниже», «мельче», «так же», «пауза» и «стоп». Продолжайте только это действие до сигнала таймера.

Завершение: при напряжении или по таймеру остановитесь и уберите подушку.",pillow,required,180,,,kamasutra_inspired_poses,approved,1,0,support,easy,bed,low,reviewed self-contained context
pose_ks_032,3,pose,hard,Медленная смена поз,"Исходное положение: оба начинают в позе «ложки» на левом боку; через 90 секунд после полной остановки они поворачиваются лицом друг к другу, оставаясь на боку

Назначение: В первой позе «ложки» и второй позе «лицом к лицу на боку» выполняется вагинальное проникновение. Переход происходит только после полной остановки и нового «да».

Действие: В первой позе «ложки» и второй позе «лицом к лицу на боку» выполняется вагинальное проникновение. Переход происходит только после полной остановки и нового «да». в позе «ложки» выполняйте вагинальное проникновение 90 секунд, затем остановитесь, перейдите в позу лицом к лицу и продолжите только после нового «да». Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру выйдите из второй позы и устройтесь свободно.",,none,180,,,kamasutra_inspired_poses,approved,1,1,tempo,medium,bed,medium,reviewed self-contained context
pose_ks_033,4,pose,light,Команды взгляда,"Исходное положение: сядьте лицом друг к другу на расстоянии вытянутой руки, не удерживая партнера.

Назначение: Выполняются только просьбы взгляда, перечисленные ниже. Прикосновения, стимуляция гениталий и проникновение не выполняются.

Действие: Выполняются только просьбы взгляда, перечисленные ниже. Прикосновения, стимуляция гениталий и проникновение не выполняются. ведущий использует только три просьбы — «посмотри на меня», «отведи взгляд» и «пауза»; каждая выполняется после «да».

Завершение: после выполнения снимите правило взгляда и поменяйтесь впечатлениями.",,none,,,,kamasutra_inspired_poses,approved,1,1,protocol,easy,any,low,reviewed self-contained context
pose_ks_034,4,pose,medium,Ожидание разрешения,"Исходное положение: принимающий ложится на спину в центре кровати с руками вдоль тела, ведущий садится рядом на расстоянии вытянутой руки

Назначение: Три действия заданы заранее: посмотреть на ведущего, положить руки вдоль тела, разрешить один поцелуй в губы. Перед каждым ведущий говорит «жди», затем «можно?».

Действие: Три действия заданы заранее: посмотреть на ведущего, положить руки вдоль тела, разрешить один поцелуй в губы. Перед каждым ведущий говорит «жди», затем «можно?». ведущий по порядку просит «посмотри на меня», «положи руки вдоль тела» и «можно поцеловать тебя в губы?». Перед каждым пунктом говорит «жди» и делает паузу до пяти секунд.

Завершение: после трех действий или после выполнения правило ожидания отменяется.",,none,,,,kamasutra_inspired_poses,approved,1,1,protocol,medium,bed,low,reviewed self-contained context
pose_ks_035,4,pose,hard,Контроль инициативы,"Исходное положение: принимающий ложится на спину в центре кровати с руками вдоль тела, ведущий садится рядом со стороны его ведущей руки для ручной стимуляции

Назначение: В выбранной позе ведущий выполняет ручную стимуляцию гениталий. Разрешенные команды: «продолжай», «медленнее» и «пауза»; другие действия не добавляются.

Действие: В выбранной позе ведущий выполняет ручную стимуляцию гениталий. Разрешенные команды: «продолжай», «медленнее» и «пауза»; другие действия не добавляются. ведущий выполняет ручную стимуляцию и использует только команды «продолжай», «медленнее» и «пауза»; после каждой ждет ответ принимающего. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру ведущий отстраняется, оба выходят из ролей.",,none,180,,,kamasutra_inspired_poses,approved,1,1,control,hard,bed,medium,reviewed self-contained context
pose_ks_036,4,pose,hard,Сцена трех правил,"Исходное положение: принимающий ложится на спину в центре кровати с руками вдоль тела, ведущий садится рядом и кладет рабочую руку на его бедро только после «да»

Назначение: Используйте позу лежа на спине для ручной стимуляции гениталий. Три правила относятся только к скорости руки, положению рук принимающего и частоте пауз.

Действие: Используйте позу лежа на спине для ручной стимуляции гениталий. Три правила относятся только к скорости руки, положению рук принимающего и частоте пауз. ведущий выполняет ручную стимуляцию по трем правилам: только медленный темп, руки принимающего остаются вдоль тела по его желанию, полная пауза каждые 30 секунд. Продолжайте только это действие до сигнала таймера.

Завершение: по таймеру все правила отменяются и партнеры выходят из ролей.",,none,180,,,kamasutra_inspired_poses,approved,1,1,role,hard,any,medium,reviewed self-contained context
question_seed_001,1,question,light,Настроение сейчас,"Контекст: это разговорная карточка. Она не запускает позу или прикосновение.

Ответьте: Какое настроение подходит сейчас: спокойное, игривое, романтичное или смелое? Каждый выбирает один вариант и одну настройку: музыку, освещение, темп речи или частоту пауз.

Итог: выберите только те настройки, которые подходят обоим, и примените их сейчас. Несовпавшие варианты не используйте.",,none,,,,base_tasks,approved,1,0,,,,,reviewed self-contained context
question_seed_002,1,question,light,Приятные прикосновения,"Контекст: это разговорная карточка. Она не запускает позу или прикосновение.

Ответьте: Каждый выбирает три приятных варианта из списка: держаться за руки, обнимать, целовать, гладить волосы, массировать плечи, гладить спину. Затем каждый называет один вариант, который сегодня исключен.

Итог: повторите разрешенные и исключенные прикосновения партнера. Исключенные варианты не используйте до конца сегодняшней игры.",,none,,,,base_tasks,approved,1,0,,,,,reviewed self-contained context
question_seed_003,1,question,light,Сигнал замедления,"Контекст: это разговорная карточка. Физическое действие сейчас не начинается.

Ответьте: Каждый предлагает один сигнал замедления: слово «медленнее», двойное касание ладонью или поднятая открытая ладонь. Выберите общий сигнал, покажите его друг другу и повторите стоп-слово.

Итог: оба еще раз показывают сигнал замедления и называют стоп-слово. Неясный сигнал во время игры означает полную остановку.",,none,,,,base_tasks,approved,1,0,,,,,reviewed self-contained context
question_seed_004,1,question,light,Главное на сегодня,"Контекст: это разговорная карточка. Физическое действие сейчас не начинается.

Ответьте: Что важнее прямо сейчас: больше слов, больше пауз, больше инициативы партнера или возможность чаще выбирать самому? Каждый выбирает один вариант.

Итог: выберите общий вариант. Если ответы различаются, используйте более осторожный режим: больше пауз и отдельный вопрос перед сменой действия.",,none,,,,base_tasks,approved,1,0,,,,,reviewed self-contained context
question_seed_005,2,question,light,Комфортный темп,"Контекст: это разговорная карточка. Физическое действие сейчас не начинается.

Ответьте: Какой темп комфортен сейчас: медленный, переменный или интенсивный короткими отрезками? Каждый также называет максимальную длительность одного непрерывного отрезка.

Итог: используйте меньшую из названных длительностей и более медленный из двух темпов до конца сегодняшней игры.",,none,,,,base_tasks,approved,1,0,,,,,reviewed self-contained context
question_seed_006,2,question,light,Давнее желание,"Контекст: это разговорная карточка. Выбранное предложение сейчас не выполняется.

Ответьте: Каждый может предложить один вариант: массаж всего тела, повязка для глаз, оральные ласки, совместный просмотр эротического видео или новая поза. Назовите одно обязательное условие. Партнер отвечает «обсудить позже», «изменить» или «не подходит».

Итог: запомните только предложение со всеми условиями, которое оба согласились обсудить позже. Эта карточка не является согласием на выполнение.",,none,,,,base_tasks,approved,1,0,,,,,reviewed self-contained context
question_seed_007,2,question,light,Подходящие слова,"Контекст: это разговорная карточка. Ролевая сцена сейчас не начинается.

Ответьте: Каждый оценивает обращения: имя, «любимый/любимая», «мой/моя», «умница» и просьбу «посмотри на меня». Для каждой фразы ответьте «подходит», «только не в роли» или «не использовать».

Итог: используйте только фразы, которые оба назвали подходящими. Любая фраза с ответом «не использовать» исключается до конца игры.",,none,,,,base_tasks,approved,1,0,,,,,reviewed self-contained context
question_seed_008,2,question,light,Реквизит на сегодня,"Контекст: это разговорная карточка. Реквизит сейчас не используется.

Ответьте: По очереди назовите один включенный в настройках реквизит, конкретный способ его применения и точный сигнал, после которого его нужно убрать. Второй отвечает «подходит», «изменить» или «не использовать».

Итог: реквизит остается доступным только при совпадении предмета, способа применения и сигнала удаления.",,none,,,,base_tasks,approved,1,0,,,,,reviewed self-contained context
desire_seed_001,2,desire,light,Управление атмосферой,"Контекст: сохраните эту карточку до момента, когда захотите изменить атмосферу. Сейчас никаких физических действий выполнять не нужно.

Сейчас: выберите одну музыку, один вариант освещения — яркий свет, приглушенный свет или темнота — и один темп — медленно, обычно или с паузой каждые 30 секунд.

Использование: перед началом выбранной карточки назовите музыку, освещение и темп. Партнер отдельно отвечает «да», «изменить» или «не использовать» на каждый пункт. Используйте только подтвержденные настройки.

Завершение: после одного применения эта карточка считается использованной.",,none,,,,base_tasks,approved,1,0,,,,,reviewed self-contained context
